X,Y,OBJECTID,inc_id,created_date,post_structure_qty,post_people_count,post_people_under_25_count,post_children_count,post_reason,waste_material_qty,dogs_present,post_location,email_time_utc,bureaus_detail,graffiti,Latitude,Longitude
-13657654.18,5702813.771,2105,23-150715,2023/06/08 17:19:31+00,8,8,0,0,5,20,0,1700-1769 SW 13TH AVE,2023/06/08 17:36:56+00,,0,45.514045703394956,-122.688795
-13655613.24,5704284.511,2106,23-178196,2023/08/04 20:05:34+00,1,1,0,0,5,20,0,5 NW NAITO PKWY,2023/08/04 20:36:44+00,,0,45.523302962162504,-122.6704609
-13652176.46,5698530.288,2107,23-155693,2023/06/15 18:24:54+00,5,5,0,0,5,25,0,SE 26TH AVE and SE RAYMOND ST,2023/06/15 18:36:56+00,,1,45.487075557224806,-122.6395878
-13657121.46,5703049.733,2108,SSCC-24-0207-05424,2024/02/09 19:51:53+00,5,5,0,0,5,20,0,SW 10-Park from Columbia-Jefferson (All Sides),2024/02/09 20:36:45+00,,0,45.51553101837394,-122.6840094
-13657384.24,5704899.701,2109,24-07745,2024/03/15 16:57:52+00,1,1,0,0,5,5,0,NW 15TH AVE & NW HOYT ST,2024/03/15 17:36:49+00,,0,45.52717469244336,-122.68637
-13654426.74,5702188.003,2110,23-193109,2023/09/28 19:19:33+00,1,1,0,0,5,5,0,Se 6th and se mill st,2023/09/28 19:36:46+00,,0,45.51010647852393,-122.6598024
-13653890.8,5705925.465,2111,IRP-23-1101-05113,2023/11/02 17:35:39+00,1,1,0,0,5,20,0,NE 11th and NE Halsey,2023/11/02 19:36:53+00,,0,45.533629798983064,-122.6549879
-13658678.32,5707081.519,2112,22-109270,2023/05/18 17:17:20+00,4,4,0,0,5,20,0,2400-2499 NW 22ND PL,2023/05/18 17:36:50+00,,0,45.540903929185006,-122.697995
-13642020.99,5700989.423,2113,23-133314,2023/09/21 23:06:57+00,1,19,2,0,5,100,1,109th-112th and Clinton ,2023/09/21 23:36:38+00,,1,45.502560618291874,-122.5483596
-13656191.7,5704753.349,2114,23-194993,2023/09/28 20:49:20+00,1,2,0,0,5,20,0,400-499 NW 5TH AVE,2023/09/28 21:36:55+00,,0,45.52625364267079,-122.6756573
-13657114.32,5716144.855,2115,23-168092,2023/08/04 17:24:01+00,10,15,0,0,5,40,0,0-0 N VICTORY BLVD-I5 FWY RAMP,2023/08/04 17:36:58+00,,0,45.59789970197758,-122.6839453
-13658171.9,5704249.342,2116,23-196773,2023/10/04 18:56:34+00,1,2,0,0,5,20,0,2050-2074 SW MORRISON ST,2023/10/04 20:36:13+00,,0,45.52308161617852,-122.6934457
-13656067.3,5704819.172,2117,IRP-24-0124-05373,2024/01/26 21:27:00+00,5,5,0,0,5,20,0,NW 4th-5th and NW Glisan-Hoyt,2024/01/26 21:36:42+00,,1,45.52666789414862,-122.6745398
-13654082.06,5702863.914,2118,23-181291,2023/08/17 17:12:46+00,1,1,0,0,5,1,0,SE 9TH AVE and SE SALMON ST,2023/08/17 17:36:49+00,,0,45.51436134287505,-122.6567061
-13645485.14,5699864.365,2119,23-126140,2023/04/28 19:09:09+00,1,1,0,0,5,5,0,8000-8199 SE RHONE ST,2023/04/28 19:36:39+00,,0,45.49547670772261,-122.5794786
-13646941.07,5698751.07,2120,24-02001,2024/01/25 19:57:57+00,2,3,0,0,5,25,0,4730-4736 SE 69TH AVE ,2024/01/25 20:36:41+00,,0,45.48846598540236,-122.5925574
-13655859.68,5706150.713,2121,23-176998,2023/08/04 21:10:29+00,0,0,0,0,5,0,0,1600-1799 N LARRABEE AVE,2023/08/04 21:36:44+00,,0,45.53504717966666,-122.6726747
-13649101.68,5702383.432,2122,23-147304,2023/05/19 18:05:53+00,1,1,0,0,5,5,0,4900-4999 SE CLAY ST,2023/05/19 18:36:49+00,,1,45.51133673846836,-122.6119665
-13655844.63,5704838.705,2123,IRP-23-0608-04553,2023/06/09 20:15:34+00,2,2,0,0,5,20,0,NW Glisan between 1st and 3rd,2023/06/09 20:36:40+00,,1,45.526790822843495,-122.6725395
-13656245.44,5700714.13,2124,23-137028,2023/06/23 16:09:40+00,0,1,0,0,5,20,1,100-199 S WOODS ST,2023/06/23 16:36:48+00,,0,45.50082732246585,-122.67614
-13654596.08,5703135.081,2125,23-214963,2023/12/15 20:36:55+00,8,5,0,0,5,15,0,"SE M L KING BLVD, PORTLAND  97214",2023/12/15 21:36:41+00,,1,45.516068250575614,-122.6613236
-13641719.42,5708192.764,2126,24-08241,2024/02/23 20:14:49+00,3,12,0,0,5,80,0,"11432-11436 NE FREMONT ST , PORTLAND  97220",2024/02/23 20:36:43+00,,0,45.547895224932354,-122.5456506
-13642703.73,5703602.585,2127,23-146954,2023/09/14 17:17:11+00,0,2,0,0,5,4,0,SE 105th - 106th and Stark,2023/09/14 17:36:50+00,,0,45.51901091399257,-122.5544928
-13656023.66,5704933.996,2128,SSCC-23-0913-04945,2023/09/14 20:51:01+00,0,0,0,0,5,0,0,NW 3rd-4th and NW Hoyt,2023/09/14 21:36:45+00,,0,45.52739052,-122.6741477
-13656640.23,5697945.684,2129,23-116940,2023/07/14 22:21:19+00,3,0,0,0,5,100,0,Barbur I-5 North (2),2023/07/14 22:36:38+00,,1,45.48339370602768,-122.6796865
-13655280.21,5714149.745,2130,23-177364,2023/09/07 21:34:31+00,4,10,0,2,5,40,0,8300-8899 N VANCOUVER AVE,2023/09/07 21:36:48+00,,0,45.58535820043375,-122.6674692
-13640975.05,5704407.897,2131,IRP-24-0110-05340,2024/01/11 19:59:15+00,1,1,0,0,5,20,0,NE 120th and NE Davis,2024/01/11 20:36:37+00,,0,45.52407951973767,-122.5389638
-13653901.6,5703767.669,2132,IRP-23-0926-04973,2023/09/29 18:43:18+00,8,8,0,0,5,15,0,SE Oak between 10-11,2023/09/29 19:36:53+00,,0,45.52004998,-122.655085
-13653024.94,5700208.929,2133,23-164367,2023/07/27 15:49:27+00,0,4,0,0,5,10,0,3400-3499 SE 18TH AVE,2023/07/27 16:36:43+00,,0,45.49764634438092,-122.6472098
-13657026.59,5701801.112,2134,24-15392,2024/03/20 18:30:33+00,4,4,0,0,5,15,0,SW 5th and Grant,2024/03/20 18:36:45+00,,0,45.50767085228294,-122.6831572
-13652737.83,5700795.078,2135,23-199169,2023/10/12 17:52:17+00,1,1,0,0,5,10,0,SE 21ST AVE and SE BROOKLYN ST,2023/10/12 18:36:46+00,,0,45.501336991637324,-122.6446306
-13654666.54,5701977.132,2136,23-143355,2023/05/04 17:58:10+00,8,9,0,0,5,20,0,0-0 SE HARRISON ST,2023/05/04 18:36:51+00,,0,45.508778978309536,-122.6619565
-13658241.17,5709888.962,2137,22-95197,2023/02/17 17:52:35+00,1,2,0,0,5,100,0,Madrona park lower,2023/02/17 18:36:51+00,,0,45.55856502227811,-122.694068
-13656131.98,5704676.315,2138,23-210553,2023/11/22 19:11:56+00,6,6,0,0,5,20,0,NW 4th-5th and NW Flanders,2023/11/22 19:36:40+00,,0,45.52576883183934,-122.6751208
-13636662.04,5708606.598,2139,23-151470,2023/10/04 20:21:20+00,4,16,1,0,5,200,1,NE 158TH - 163rd AVE and NE SANDY BLVD,2023/10/04 20:36:13+00,,1,45.55049860130975,-122.5002193
-13644103.3,5698440.837,2140,24-24549,2024/04/11 19:12:54+00,5,8,1,0,5,15,0,SE I205 MUP Raymond to Schiller St,2024/04/11 19:36:45+00,,0,45.48651220809352,-122.5670653
-13657196.73,5717378.596,2141,23-154048,2023/07/14 21:42:42+00,6,7,0,0,5,20,1,Marine Dr W/ I5 south on-ramp ,2023/07/14 22:36:38+00,,1,45.60565374402868,-122.6846856
-13648754.79,5703212.94,2142,IRP-23-1114-05153,2023/11/16 20:26:30+00,1,1,0,0,5,2,1,5219 Se Belmont st,2023/11/16 20:36:47+00,,0,45.51655834,-122.6088504
-13655097.69,5703489.749,2143,23-116135,2023/01/17 20:40:51+00,2,3,0,0,5,20,0,SE Water between SW Washington and SE Alder ,2023/01/17 21:36:07+00,,1,45.51830069165703,-122.6658296
-13646335.46,5700174.427,2144,23-118989,2023/02/23 17:45:11+00,8,8,0,0,5,15,1,SE 74TH AVE and SE POWELL BLVD,2023/02/23 18:36:45+00,,0,45.49742909734904,-122.5871172
-13639273.77,5701017.603,2145,23-171133,2023/09/21 22:41:15+00,0,20,0,0,5,60,1,SE 136TH AVE and SE CLINTON ST,2023/09/21 23:36:38+00,,1,45.502738041791744,-122.5236809
-13656504.02,5701411.618,2146,23-180437,2023/08/17 18:26:55+00,2,2,0,0,5,20,0,0-0  I405 FWY-MARQUAM BRG RAMP,2023/08/17 18:36:59+00,,0,45.505218732705714,-122.6784629
-13646598.12,5706277.861,2147,PBOT-24-0220-05473,2024/02/21 20:13:19+00,0,5,0,0,5,25,0,NE 72nd and NE Broadway/Jonesmore,2024/02/21 20:36:38+00,,1,45.53584724699739,-122.5894767
-13654755.36,5703773.413,2148,23-219669,2024/02/23 19:24:45+00,3,3,0,0,5,7,0,"SE 3RD AVE andamp; SE OAK ST, PORTLAND  97214",2024/02/23 19:36:51+00,,1,45.520086137646416,-122.6627544
-13647253.01,5700145.657,2149,22-99184,2023/01/05 19:06:14+00,0,0,0,0,5,1,0,SE 66th and Powell Blvd,2023/01/05 19:36:47+00,,0,45.49724794207636,-122.5953597
-13643165.73,5696750.549,2150,SSCC-23-0412-04266,2023/04/13 18:01:31+00,2,4,0,0,5,40,1,SE 101st - 103rd and SWCT,2023/04/13 18:36:50+00,,0,45.475865965877034,-122.558643
-13663355.66,5713665.604,2151,IRP-23-0707-04675,2023/08/11 16:51:25+00,0,0,0,0,5,0,0,N Carey and N Willamette,2023/08/11 17:36:44+00,,0,45.58231440930047,-122.7400122
-13647777.29,5696755.429,2152,23-130615,2023/09/07 21:32:14+00,1,1,0,0,5,5,0,6140-6199 SE DUKE ST,2023/09/07 21:36:48+00,,0,45.47589670534653,-122.6000693
-13655291.18,5705221.526,2153,23-187049,2023/09/01 21:36:51+00,2,2,0,0,5,2,0,"N Interstate Ave , N Multnomah St ",2023/09/01 22:36:37+00,,0,45.52920000866763,-122.6675678
-13657565.77,5703390.62,2154,23-207105,2024/02/15 22:53:56+00,5,5,0,0,5,20,0,1000-1299 SW 14TH AVE,2024/02/15 23:36:43+00,,0,45.51767673773655,-122.6880008
-13648619.39,5700168.732,2155,23-162673,2023/06/16 20:15:13+00,3,3,0,0,5,20,0,5300-5399 SE POWELL BLVD,2023/06/16 20:36:59+00,,0,45.497393237844456,-122.6076341
-13656591.2,5709144.345,2156,24-11941,2024/04/19 18:40:50+00,12,15,0,0,5,30,1,"4100-4299 N MONTANA AVE-I5 FWY ALY, PORTLAND  9721",2024/04/19 19:36:41+00,,1,45.55388131826229,-122.679246
-13650156.76,5706178.183,2157,23-172201,2023/07/27 16:39:56+00,1,1,0,0,5,15,0,4000-4099 NE BROADWAY  ,2023/07/27 17:36:43+00,,0,45.535220033129875,-122.6214445
-13654885.4,5702927.258,2158,24-25295,2024/04/18 18:09:35+00,1,2,0,0,5,2,0,"134 SE TAYLOR ST , PORTLAND  97214",2024/04/18 18:36:42+00,,1,45.51476007730111,-122.6639226
-13658506.06,5704754.725,2159,23-176507,2023/08/04 15:56:59+00,1,1,0,0,5,20,0,NW 22ND AVE and NW GLISAN ST,2023/08/04 16:36:47+00,,0,45.5262623,-122.6964475
-13650046.88,5697408.228,2160,23-171605,2023/09/15 16:43:15+00,1,1,0,0,5,5,0,4100-4199 SE KNIGHT ST,2023/09/15 17:36:48+00,,0,45.48000858185003,-122.6204574
-13654507.4,5702310.985,2161,24-11661,2024/02/29 17:31:53+00,1,1,0,0,5,4,0,"1624 SE GRAND AVE , PORTLAND  97214",2024/02/29 17:36:41+00,,0,45.51088067,-122.6605269
-13657470.29,5704646.152,2162,23-167901,2023/07/13 20:54:34+00,4,4,0,0,5,20,0,0-0 NW I405 FWY-COUCH ST RAMP,2023/07/13 21:36:41+00,,0,45.525579000897196,-122.687143
-13653220.21,5698362.497,2163,23-156045,2023/07/20 17:28:47+00,1,3,0,0,5,15,1,1600-1699 SE MITCHELL ST,2023/07/20 17:36:52+00,,0,45.486018829764646,-122.6489639
-13653343.82,5698490.934,2164,24-04241,2024/01/31 21:13:46+00,1,1,0,0,5,10,0,4950-5099 SE MILWAUKIE AVE,2024/01/31 21:36:42+00,,0,45.48682771226359,-122.6500743
-13647904.25,5700151.601,2165,23-195081,2023/09/28 20:12:01+00,4,4,0,0,5,30,0,6000-6099 SE POWELL BLVD FRONTAGE RD,2023/09/28 20:36:44+00,,0,45.497285369546475,-122.6012098
-13656422.21,5704156.782,2166,23-193899,2023/09/25 17:47:15+00,2,4,0,0,5,20,0,200-299 SW BROADWAY  ,2023/09/25 18:36:05+00,,0,45.52249905964703,-122.677728
-13655966.92,5703735.07,2167,23-203664,2023/10/27 17:35:37+00,2,2,0,0,5,20,0,400-449 SW 2ND AVE,2023/10/27 17:36:44+00,,0,45.51984480136046,-122.673638
-13656492.16,5713081.36,2168,23-189149,2023/11/17 18:48:45+00,2,3,0,0,5,30,0,0-0 N I5 FWY-LOMBARD ST RAMP,2023/11/17 19:36:42+00,,1,45.57864105155639,-122.6783563
-13644112.83,5699257.833,2169,23-158873,2023/07/28 20:40:36+00,0,7,0,0,5,20,0,SE 94th Cora - Gladstone,2023/07/28 21:36:45+00,,0,45.49165731846809,-122.5671509
-13646976.27,5705889.259,2170,23-219208,2024/01/04 22:01:38+00,1,2,0,0,5,20,0,I-84 EB at NE Halsey,2024/01/04 22:36:43+00,,1,45.533401968166906,-122.5928737
-13658651.45,5706459.398,2171,23-211773,2024/03/29 16:10:50+00,4,4,0,0,5,30,0,NW 23rd and Vaughn hwy 30 on-ramp,2024/03/29 16:36:45+00,,0,45.53698953248096,-122.6977536
-13654139.64,5704560.265,2172,23-213676,2023/12/07 18:31:15+00,1,2,0,0,5,15,0,Ne 8th Ave and Ne Everett,2023/12/07 18:36:46+00,,0,45.525038467264345,-122.6572233
-13655902.08,5703605.066,2173,24-20669,2024/04/04 18:28:48+00,5,5,0,0,5,30,0,100-149 SW MORRISON BRG-WASHINGTON ST RAMP  ,2024/04/04 18:36:50+00,Tri-Met,0,45.51902653002158,-122.6730556
-13642925.7,5697100.139,2174,23-218563,2024/05/03 22:03:46+00,0,1,0,0,5,10,0,SE  103rd pl between MARTINS and Foster,2024/05/03 22:36:41+00,,0,45.47806801589857,-122.5564868
-13650951.58,5703064.615,2175,24-06386,2024/02/08 18:44:42+00,3,6,0,0,5,10,1,"SUNNYSIDE SCHOOL PARK, PORTLAND  97214",2024/02/08 19:36:47+00,,0,45.515624695099056,-122.6285845
-13657150.15,5703016.245,2176,24-03514,2024/01/31 19:35:15+00,4,4,0,0,5,15,0,1331 SW PARK AVE ,2024/01/31 19:36:35+00,,0,45.515320223140975,-122.6842672
-13640851.45,5705315.925,2177,24-06585,2024/03/15 17:15:39+00,0,2,0,0,5,20,0,"957 NE 122ND AVE , PORTLAND  97230 -V1",2024/03/15 17:36:49+00,,0,45.52979406871476,-122.5378535
-13654522.98,5705241.617,2178,24-03128,2024/01/24 22:02:15+00,4,6,0,0,5,12,0,"NE GRAND AVE &amp; NE PACIFIC ST, PORTLAND  97232",2024/01/24 22:36:41+00,,1,45.52932644337585,-122.6606669
-13645195.39,5697967.451,2179,23-211557,2023/11/30 18:20:17+00,1,2,0,0,5,5,0,SE 84TH AVE and SE INSLEY ST,2023/11/30 18:36:49+00,,0,45.483530799472966,-122.5768757
-13644154.72,5700987.579,2180,24-09270,2024/03/22 21:44:44+00,0,3,0,0,5,20,0,"9200-9269 SE CLINTON ST, PORTLAND  97266 -V4",2024/03/22 22:36:37+00,,0,45.50254900830313,-122.5675272
-13661732.19,5715469.462,2181,23-195890,2023/10/04 18:14:07+00,0,0,0,0,5,20,0,0-0 N PENINSULA CROSSING TRL,2023/10/04 18:36:17+00,,0,45.59365441408123,-122.7254283
-13656119.78,5709433.299,2182,23-162924,2023/09/01 19:03:02+00,0,2,0,0,5,1,0,"N Prescott St , N Albina Ave ",2023/09/01 19:36:43+00,,0,45.555698909754895,-122.6750112
-13656105.71,5703379.918,2183,24-01191,2024/01/19 21:09:36+00,4,4,0,0,5,20,0,733 SW 2ND AVE ,2024/01/19 21:36:42+00,,0,45.517609375048764,-122.6748848
-13643085.25,5704407.973,2184,24-16222,2024/03/15 17:29:40+00,4,6,0,0,5,20,0,"206 NE 102ND AVE , PORTLAND  97216",2024/03/15 17:36:49+00,,0,45.524079998057495,-122.55792
-13658258.37,5717109.211,2185,23-193224,2023/09/28 18:36:56+00,1,1,0,0,5,20,0,11300-11619 N FORCE AVE,2023/09/28 19:36:46+00,,0,45.60396075515114,-122.6942225
-13642194.17,5697147.268,2186,23-117194,2023/02/10 17:17:55+00,3,3,0,0,5,30,0,Beggars Tick Loop,2023/02/10 17:36:44+00,,0,45.47836487254298,-122.5499153
-13656417.43,5702976.235,2187,24-35894,2024/05/17 15:55:43+00,1,1,0,0,5,20,0,300-399 SW MADISON ST,2024/05/17 16:36:40+00,,0,45.51506837316668,-122.677685
-13656173.19,5703465.863,2188,23-121541,2023/02/24 19:36:41+00,2,2,0,0,5,20,0,700-799 SW 3RD AVE,2023/02/24 20:36:43+00,,0,45.51815034513258,-122.675491
-13663532.61,5713681.343,2189,23-135866,2023/05/04 17:17:56+00,2,4,0,0,5,15,0,N IDA AVE and N WILLAMETTE BLVD,2023/05/04 17:36:54+00,,0,45.58241336288036,-122.7416018
-13644131.6,5695429.592,2190,23-160798,2023/08/04 17:32:24+00,4,10,1,0,5,40,1,SE 92nd and Mt. Scott Cul-De-Sac,2023/08/04 17:36:58+00,,1,45.46754454654182,-122.5673195
-13657479.19,5714924.251,2191,23-131605,2023/04/27 18:28:48+00,0,0,0,0,5,10,0,N Denver MUP-(ODOT),2023/04/27 18:36:49+00,,0,45.59022717114984,-122.687223
-13655930.74,5703180.418,2192,23-192628,2023/09/29 18:49:47+00,2,4,0,0,5,20,0,800-899 SW NAITO PKWY,2023/09/29 19:36:53+00,,0,45.51635362713164,-122.673313
-13657651.17,5703938.864,2193,24-18269,2024/03/22 19:08:41+00,1,4,2,0,5,15,0,730 SW 16TH AVE ,2024/03/22 19:36:39+00,,0,45.52112749786083,-122.6887679
-13640633.78,5710949.526,2194,23-191327,2023/09/21 16:33:45+00,1,4,0,0,5,20,1,12000-12229 NE AINSWORTH CIR,2023/09/21 16:36:43+00,,0,45.56523538570737,-122.5358981
-13647522.07,5700160.008,2195,24-01984,2024/01/10 21:32:16+00,1,2,0,0,5,15,0,"6330-6399 SE POWELL BLVD FRONTAGE RD, PORTLAND  97",2024/01/10 21:36:38+00,,0,45.49733830569869,-122.5977767
-13655927.75,5704287.561,2196,23-117277,2023/01/21 17:55:53+00,2,2,0,0,5,20,0,0-99 NW 3RD AVE,2023/01/23 15:36:18+00,,0,45.52332215815351,-122.6732862
-13658287.75,5717425.175,2197,23-136332,2023/06/16 18:16:51+00,2,3,0,0,5,30,0,N Force Ave,2023/06/16 18:36:50+00,,0,45.60594647128992,-122.6944864
-13655181.3,5705908.265,2198,23-210058,2023/11/21 18:10:43+00,2,2,0,0,5,10,0,1400-1599 N WILLIAMS AVE,2023/11/21 19:36:24+00,,1,45.53352156593132,-122.6665807
-13656470.2,5701477.857,2199,SSCC-23-0713-04698,2023/07/14 18:49:40+00,8,8,0,0,5,20,0,SW Naito-1st along I-405 NB,2023/07/14 19:36:43+00,,0,45.505635758089284,-122.6781591
-13640830.22,5699868.161,2200,23-195565,2023/11/16 18:03:54+00,4,8,0,0,5,30,0,SE 122ND AVE and SE RHONE ST,2023/11/16 18:36:54+00,,0,45.49550061067727,-122.5376627
-13638258.95,5704794.768,2201,23-196195,2023/10/25 18:32:04+00,2,2,0,0,5,20,0,14300-14599 NE GLISAN ST,2023/10/25 18:36:16+00,,0,45.52651430999655,-122.5145646
-13650348.75,5703917.963,2202,24-36574,2024/05/17 17:04:43+00,1,1,0,0,5,5,0,Laurelhurst at Cesar Chavez ,2024/05/17 17:36:51+00,,0,45.520995946562486,-122.6231692
-13658698.6,5706989.179,2203,24-00496,2024/01/04 22:07:04+00,5,5,0,0,5,30,0,NW REED AND 22ND,2024/01/04 22:36:43+00,,0,45.54032294143909,-122.6981771
-13646559.44,5706286.27,2204,23-211430,2023/12/15 23:21:00+00,3,3,0,0,5,20,0,7200-7399 NE JONESMORE ST,2023/12/15 23:36:36+00,,1,45.53590015947074,-122.5891292
-13656248.08,5704825.914,2205,23-180936,2023/08/18 16:02:46+00,1,1,0,0,5,20,0,550 NW 6TH AVE,2023/08/18 16:36:39+00,,0,45.52671032418261,-122.6761637
-13654568.01,5703111.744,2206,23-173667,2023/07/21 21:36:22+00,1,1,0,0,5,5,0,450-499 SE YAMHILL ST,2023/07/21 21:36:41+00,,0,45.51592135381872,-122.6610714
-13655645.09,5704631.229,2207,24-02592,2024/01/26 19:16:49+00,2,2,0,0,5,20,0,Steel Bridge at NW Everett,2024/01/26 19:36:43+00,,0,45.52548508270955,-122.670747
-13656075.25,5704769.519,2208,23-214027,2023/12/08 22:15:38+00,8,8,0,0,5,30,0,NW 4TH AVE,2023/12/08 22:36:41+00,,0,45.526355407479464,-122.6746112
-13655718.75,5704021.823,2209,23-126559,2023/03/02 17:44:13+00,2,2,0,0,5,20,0,100-199 SW 1ST AVE,2023/03/02 18:36:48+00,,0,45.52164964037847,-122.6714087
-13654572.19,5701250.981,2210,23-127050,2023/03/09 20:43:35+00,6,10,2,0,5,45,0,2500-2599 SE 4TH PL,2023/03/09 21:36:43+00,,1,45.50420738657403,-122.661109
-13652501.96,5704113.135,2211,23-163223,2023/09/21 16:21:43+00,0,3,0,0,5,5,0,2200-2399 SE ANKENY ST,2023/09/21 16:36:43+00,,0,45.52222435093213,-122.6425118
-13644082.94,5701375.112,2212,IRP-23-0908-04929,2023/09/08 22:42:11+00,1,2,0,0,5,20,0,MUP Division - Caruthers,2023/09/08 23:36:36+00,,1,45.50498889807475,-122.5668824
-13655865.95,5704813.71,2213,24-05580,2024/02/02 18:28:04+00,3,3,0,0,5,15,0,NW 2nd & GLISAN,2024/02/02 18:36:43+00,,0,45.52663351963011,-122.672731
-13654557.26,5701368.025,2214,23-122247,2023/02/16 19:35:12+00,1,1,0,0,5,3,0,2200-2499 SE MARTIN LUTHER KING JR BLVD,2023/02/16 19:36:47+00,,1,45.504944279601084,-122.6609748
-13639129.52,5710164.566,2215,23-216218,2024/02/08 21:06:20+00,4,6,0,0,5,60,0,"13704 NE AIRPORT WAY, PORTLAND  97230",2024/02/08 21:36:40+00,,0,45.560298495802265,-122.5223851
-13654852.26,5702520.552,2216,23-189732,2023/10/04 17:36:42+00,2,0,0,0,5,10,0,200-299 SE HAWTHORNE BRG-HAWTHORNE BLVD RAMP,2023/10/04 18:36:17+00,,0,45.51219991694398,-122.6636249
-13653018.97,5700687.855,2217,22-69493,2023/01/06 23:29:23+00,3,3,0,0,5,25,0,1800-1899 SE TIBBETTS ST,2023/01/06 23:36:40+00,,0,45.50066189,-122.6471562
-13656158.53,5704924.886,2218,24-18137,2024/03/21 19:04:41+00,12,15,0,0,5,25,1,"400-499 NW HOYT ST, PORTLAND  97209",2024/03/21 19:36:49+00,,1,45.52733318987377,-122.6753593
-13650322.14,5706501.43,2219,SSCC-23-0531-04502,2023/06/01 17:50:26+00,1,1,0,0,5,5,0,2000 NE Cesar Chavez,2023/06/01 18:36:46+00,,0,45.53725400717695,-122.6229301
-13655913.12,5704586.19,2220,24-33324,2024/05/10 21:20:34+00,1,2,0,0,5,20,0,221 NW 2ND AVE,2024/05/10 21:36:40+00,,0,45.52520162794565,-122.6731547
-13654707.52,5702633.563,2221,24-24316,2024/04/16 21:11:34+00,6,10,0,0,5,6,1,2nd-3rd and Madison st ,2024/04/16 21:36:38+00,,1,45.51291131789309,-122.6623247
-13654719.25,5703942.439,2222,24-04929,2024/02/01 22:21:47+00,0,1,0,0,5,2,0,"306 SE ASH ST, Portland 97214",2024/02/01 22:36:39+00,,0,45.521149998949184,-122.66243
-13659654.06,5694130.921,2223,24-22246,2024/04/11 19:19:25+00,1,2,1,0,5,40,0,"I5 FWY, PORTLAND  97219",2024/04/11 19:36:45+00,,1,45.45936232099765,-122.7067602
-13656332.63,5701975.341,2224,23-203082,2023/10/26 17:16:33+00,2,2,0,0,5,20,0,International school field ,2023/10/26 17:36:46+00,,0,45.50876770325911,-122.6769233
-13643863.6,5699478.047,2225,24-20610,2024/03/29 17:06:12+00,19,25,0,0,5,140,0,I-205 NB ROW near SE Center Ct to Cora,2024/03/29 19:32:19+00,,0,45.49304405676233,-122.5649121
-13644110.5,5699461.523,2226,24-22843,2024/04/11 22:08:47+00,15,20,5,0,5,20,1,SE I205 MUP Gladstone to Bush,2024/04/11 22:36:42+00,,0,45.49294000251221,-122.56713
-13651656.83,5703150.01,2227,24-03040,2024/01/31 22:11:26+00,2,4,0,0,5,10,0,2940-2950 SE BELMONT ST ,2024/01/31 22:36:36+00,,0,45.516162222251076,-122.6349198
-13658054.48,5704766.584,2228,23-149380,2023/05/18 19:11:41+00,1,1,0,0,5,20,0,NW 20TH AVE and NW GLISAN ST,2023/05/18 19:36:47+00,,0,45.526336936267825,-122.6923909
-13653745.71,5703489.75,2229,23-113812,2023/01/12 21:14:01+00,4,2,1,0,5,20,1,600-699 SE 12TH AVE,2023/01/12 21:36:41+00,,0,45.51830069795137,-122.6536846
-13655918.51,5703228.068,2230,SSCC-23-0503-04367,2023/05/05 17:58:50+00,0,0,0,0,5,0,0,SW Naito from SW Yamhill to SW Taylor,2023/05/05 18:36:44+00,,0,45.51665356144964,-122.6732032
-13656269.71,5703934.393,2231,IRP-23-0608-04548,2023/06/09 16:48:58+00,0,0,0,0,5,0,0,SW 5 between Oak and Harvey Milk,2023/06/09 17:36:41+00,,0,45.52109936,-122.676358
-13653906.35,5703765.042,2232,23-145689,2023/05/11 16:51:47+00,6,4,0,0,5,7,0,1000-1099 SE OAK ST,2023/05/11 17:36:55+00,,0,45.52003344947222,-122.6551276
-13655275.65,5702549.813,2233,23-134036,2023/03/30 17:14:55+00,2,2,0,0,5,3,0,12-17 SE WATER AVE-HAWTHORNE BRG RAMP,2023/03/30 17:36:47+00,,1,45.51238411494834,-122.6674283
-13649165.47,5700265.706,2234,24-05425,2024/02/05 19:52:37+00,1,2,0,0,5,25,0,"3400-3499 SE 49TH AVE, PORTLAND  97206",2024/02/05 20:36:38+00,,1,45.49800384747577,-122.6125396
-13649489.72,5697419.575,2235,22-78057,2023/01/05 19:58:31+00,0,6,0,0,5,10,0,SE 46th Ramona - Knight St,2023/01/05 20:36:44+00,,0,45.48008005213524,-122.6154524
-13663594.12,5713712.724,2236,PWB-23-0707-04676,2023/07/07 17:15:28+00,1,2,0,0,5,10,0,Water Tower -N Alma and N Willamette,2023/07/07 17:36:44+00,,0,45.58261065966525,-122.7421543
-13655217.13,5705221.526,2237,23-142097,2023/04/27 20:35:36+00,5,6,0,0,5,20,0,Steel Bridge East side-Between NE Oregon and NE Multnomah,2023/04/27 20:36:41+00,,1,45.52920000866763,-122.6669026
-13653058.65,5700301.372,2238,SSCC-24-0105-05331,2024/01/18 21:30:08+00,1,2,0,0,5,3,0,SE 18th and SE Haig,2024/01/18 21:36:39+00,,1,45.49822842150182,-122.6475126
-13658541.7,5706374.388,2239,23-132602,2023/04/06 21:39:46+00,3,3,0,0,5,60,0,0-0 NW VAUGHN ST-HWY 30 RAMP,2023/04/06 22:36:37+00,,0,45.53645462684447,-122.6967677
-13661962.05,5692810.154,2240,23-117244,2024/04/10 21:45:13+00,2,4,0,0,5,180,0,10315 SW BARBUR BLVD,2024/04/10 22:36:38+00,,1,45.45103966245744,-122.7274932
